cliente_id,edad,genero,region,zona,tipo_cliente,es_digital,uso_app,uso_whatsapp,interaccion_digital_score,canal_whatsapp,canal_sms,canal_llamada,canal_campo,score_riesgo,prob_default,num_atrasos_previos,dias_mora_promedio,ratio_pago,ultimo_pago_dias
22743,24,M,Sur,rural,recurrente,1,0.05,1,90,1,1,1,1,836,0.728,2,30,0.1,64
22744,29,F,Sur,urbano,nuevo,0,0.91,1,24,1,1,1,0,300,0.244,2,19,0.92,10
22745,35,M,Lima,urbano,nuevo,1,0.55,0,71,0,0,1,0,496,0.983,3,39,0.39,50
22746,46,M,Norte,urbano,recurrente,1,0.27,1,39,1,1,1,1,341,0.701,3,23,0.05,45
22747,35,M,Lima,urbano,nuevo,0,0.3,1,70,1,0,1,1,625,0.604,2,32,0.47,88
22748,46,F,Lima,urbano,nuevo,1,0.07,1,18,1,0,1,0,607,0.941,0,49,0.26,11
22749,48,M,Lima,rural,recurrente,1,0.58,1,0,1,1,1,0,435,0.135,2,52,0.09,78
22750,27,M,Lima,urbano,recurrente,1,0.93,0,3,1,1,1,1,475,0.098,1,44,0.4,58
22751,52,M,Centro,urbano,recurrente,1,0.37,1,82,1,0,1,0,573,0.3,3,58,0.44,43
22752,32,M,Centro,rural,nuevo,0,0.42,1,77,1,1,1,0,746,0.754,5,6,0.18,21
22753,55,F,Centro,urbano,nuevo,1,0.85,1,93,1,1,1,1,447,0.397,3,28,0.66,14
22754,52,M,Norte,urbano,recurrente,0,0.74,0,42,0,1,1,0,606,0.143,2,48,0.87,72
22755,29,M,Centro,urbano,recurrente,1,0.99,0,72,0,1,1,0,803,0.506,3,54,0.31,20
22756,34,M,Norte,urbano,nuevo,1,0.33,1,24,1,0,1,1,527,0.785,1,56,0.47,30
22757,33,F,Sur,urbano,recurrente,0,0.28,0,91,1,1,1,1,480,0.355,3,8,0.85,52
22758,64,F,Centro,rural,recurrente,1,0.0,0,58,0,1,1,1,800,0.585,1,51,0.78,79
22759,53,M,Sur,rural,recurrente,1,0.1,0,80,0,1,1,1,467,0.781,1,13,0.03,13
22760,52,M,Centro,urbano,nuevo,1,0.1,1,18,1,1,1,0,599,0.968,2,34,0.56,39
22761,39,M,Lima,urbano,recurrente,0,0.86,1,91,1,1,1,0,632,0.826,1,53,0.05,43
22762,50,M,Centro,rural,nuevo,1,0.77,1,35,1,1,1,0,605,0.119,5,50,0.74,70
22763,36,F,Norte,urbano,nuevo,1,0.84,1,34,1,1,1,1,816,0.432,3,16,0.71,25
22764,32,M,Sur,urbano,nuevo,1,0.44,1,40,1,1,1,0,593,0.902,4,49,0.29,43
22765,30,F,Lima,urbano,recurrente,0,0.04,0,33,0,1,1,0,546,0.703,1,41,0.48,34
22766,22,M,Centro,urbano,recurrente,1,0.57,1,45,1,1,1,0,604,0.315,2,26,0.57,84
22767,38,F,Lima,urbano,nuevo,0,0.54,1,53,1,1,1,0,475,0.496,3,8,0.03,72
22768,33,F,Sur,urbano,nuevo,1,0.82,1,49,1,1,1,1,557,0.096,2,24,0.34,5
22769,49,F,Norte,rural,nuevo,1,0.06,1,1,1,1,1,0,305,0.361,4,52,0.52,17
22770,44,F,Centro,urbano,recurrente,0,0.41,1,13,1,1,1,0,508,0.228,2,42,0.86,11
22771,58,F,Sur,urbano,recurrente,0,0.76,1,16,1,1,1,1,729,0.12,5,45,0.02,57
22772,32,F,Sur,urbano,recurrente,0,0.79,0,80,0,1,1,0,578,0.161,3,18,0.32,47
22773,49,M,Norte,urbano,recurrente,1,0.82,0,57,0,1,1,1,835,0.102,1,28,0.7,62
22774,42,F,Sur,urbano,recurrente,0,0.24,0,23,0,0,1,1,442,0.469,5,39,0.64,8
22775,56,F,Lima,urbano,nuevo,1,0.55,1,68,1,1,1,1,681,0.408,2,32,0.46,35
22776,21,M,Centro,urbano,recurrente,1,0.8,1,80,1,1,1,0,766,0.52,6,12,0.58,32
22777,63,F,Sur,urbano,nuevo,0,0.1,1,8,1,1,1,0,713,0.903,3,25,0.9,71
22778,60,M,Centro,urbano,recurrente,1,0.69,1,100,1,1,1,1,598,0.454,2,48,0.87,77
22779,54,F,Centro,urbano,recurrente,1,0.26,1,29,1,1,1,0,387,0.171,1,11,0.5,84
22780,54,F,Norte,urbano,nuevo,1,0.33,0,45,0,1,1,1,514,0.05,2,29,0.09,84
22781,68,F,Centro,urbano,recurrente,0,0.14,1,32,1,1,1,0,749,0.569,1,33,0.78,75
22782,53,M,Norte,urbano,recurrente,1,0.22,1,45,1,1,1,0,383,0.267,3,27,0.24,82
22783,24,F,Sur,rural,recurrente,0,0.61,1,91,1,1,1,1,680,0.804,4,34,0.28,61
22784,58,F,Sur,urbano,recurrente,1,0.48,1,69,1,1,1,1,760,0.111,1,28,0.05,82
22785,50,M,Sur,urbano,nuevo,0,0.33,1,12,1,0,1,0,498,0.101,2,17,0.65,18
22786,66,F,Centro,urbano,nuevo,0,0.42,1,41,1,1,1,0,842,0.396,2,3,0.57,61
22787,40,F,Centro,rural,nuevo,1,0.83,1,38,1,1,1,1,647,0.595,0,41,0.2,16
22788,46,F,Lima,urbano,recurrente,1,0.64,1,81,1,1,1,1,471,0.552,3,53,0.21,52
22789,35,M,Centro,urbano,nuevo,1,0.52,1,96,1,1,1,1,633,0.154,2,54,0.57,32
22790,27,F,Norte,urbano,recurrente,1,0.02,0,96,0,1,1,0,362,0.842,1,57,0.21,39
22791,27,F,Lima,urbano,nuevo,0,0.58,1,4,1,0,1,0,343,0.124,3,52,0.46,51
22792,49,F,Centro,urbano,recurrente,0,0.15,1,96,1,1,1,0,577,0.905,1,35,0.8,41
22793,43,F,Lima,urbano,nuevo,1,0.62,0,21,0,1,1,1,378,0.645,1,57,0.9,86
22794,54,M,Centro,urbano,nuevo,1,0.39,0,51,1,1,1,0,573,0.949,1,30,0.13,65
22795,40,F,Centro,rural,recurrente,1,0.42,1,79,1,1,1,0,830,0.216,3,45,0.14,56
22796,35,F,Lima,urbano,recurrente,1,0.7,0,65,0,1,1,1,439,0.401,5,1,0.77,49
22797,53,M,Norte,urbano,recurrente,1,0.74,1,32,1,1,1,1,380,0.836,1,41,0.44,44
22798,37,F,Norte,rural,recurrente,1,0.75,1,48,1,1,1,0,382,0.695,1,23,0.57,3
22799,40,M,Centro,urbano,recurrente,1,0.4,0,30,1,0,1,0,836,0.687,1,43,0.79,77
22800,33,M,Lima,urbano,recurrente,0,0.52,1,63,1,0,1,1,713,0.075,2,44,0.6,4
22801,64,M,Norte,urbano,recurrente,1,0.74,1,33,1,0,1,0,563,0.773,1,28,0.46,70
22802,44,M,Norte,urbano,recurrente,0,0.25,0,62,1,0,1,1,452,0.028,3,32,0.36,30
22803,67,F,Norte,urbano,recurrente,1,0.87,0,2,0,0,1,0,484,0.595,1,49,0.85,80
22804,57,F,Sur,urbano,nuevo,1,0.59,1,0,1,1,1,0,795,0.084,0,45,0.89,64
22805,27,F,Norte,rural,recurrente,1,0.2,0,10,1,1,1,0,450,0.617,0,13,0.39,51
22806,28,F,Centro,rural,recurrente,1,0.55,0,57,0,1,1,1,824,0.511,2,10,0.52,8
22807,43,M,Centro,urbano,recurrente,1,0.86,1,69,1,1,1,1,780,0.611,1,29,0.99,76
22808,34,F,Norte,rural,nuevo,1,0.3,0,68,1,1,1,0,724,0.065,2,44,0.39,41
22809,24,M,Norte,rural,nuevo,0,0.06,1,66,1,0,1,0,574,0.427,1,25,0.65,71
22810,41,F,Lima,urbano,recurrente,1,0.17,1,60,1,0,1,1,743,0.898,0,30,0.02,52
22811,66,F,Sur,urbano,nuevo,1,0.02,0,90,1,1,1,0,650,0.871,2,20,0.93,62
22812,30,M,Centro,rural,recurrente,0,0.16,0,71,0,1,1,0,346,0.757,3,42,0.59,12
22813,42,F,Sur,urbano,recurrente,1,0.35,1,81,1,1,1,0,819,0.581,1,7,0.16,0
22814,50,F,Lima,urbano,recurrente,0,0.34,1,31,1,1,1,0,539,0.561,1,32,0.57,44
22815,50,M,Norte,urbano,recurrente,1,0.96,1,50,1,1,1,1,393,0.736,2,55,0.71,56
22816,36,F,Norte,urbano,recurrente,1,0.17,1,23,1,1,1,0,759,0.418,1,43,0.76,41
22817,31,F,Sur,urbano,recurrente,1,0.96,1,4,1,1,1,0,660,0.027,2,23,0.49,63
22818,42,F,Centro,rural,nuevo,0,0.27,1,20,1,1,1,0,512,0.161,2,12,0.65,21
22819,49,M,Norte,urbano,nuevo,0,0.18,1,100,1,0,1,0,656,0.575,2,3,0.9,55
22820,45,F,Sur,urbano,recurrente,1,0.87,1,21,1,1,1,0,443,0.354,1,17,0.84,62
22821,34,M,Lima,urbano,recurrente,0,0.45,1,79,1,1,1,0,409,0.302,1,43,0.95,36
22822,34,M,Sur,urbano,recurrente,0,0.24,0,26,0,0,1,0,805,0.918,1,45,0.95,76
22823,22,F,Sur,urbano,recurrente,1,0.72,0,44,0,1,1,1,344,0.964,3,5,0.92,52
22824,33,F,Centro,rural,recurrente,1,0.16,0,48,0,1,1,0,839,0.609,3,38,0.55,51
22825,23,M,Sur,urbano,recurrente,1,0.98,1,23,1,1,1,1,575,0.713,0,33,0.53,10
22826,50,F,Sur,urbano,recurrente,0,0.84,1,80,1,0,1,0,836,0.925,3,29,0.35,29
22827,38,F,Sur,rural,recurrente,0,0.25,1,100,1,1,1,0,368,0.687,2,36,0.99,13
22828,56,M,Centro,urbano,nuevo,0,0.25,1,10,1,1,1,0,839,0.69,1,20,0.28,44
22829,41,F,Lima,urbano,nuevo,1,0.66,0,75,1,1,1,1,832,0.889,3,3,0.49,55
22830,39,F,Centro,urbano,recurrente,1,0.31,0,67,0,1,1,1,327,0.132,4,56,0.11,80
22831,36,M,Norte,urbano,recurrente,1,0.11,1,6,1,1,1,0,446,0.991,2,57,0.74,71
22832,48,M,Norte,urbano,nuevo,0,0.74,1,62,1,1,1,1,507,0.505,1,17,0.29,78
22833,24,F,Sur,rural,recurrente,1,0.26,1,34,1,1,1,0,529,0.577,1,41,0.17,68
22834,35,F,Norte,urbano,recurrente,1,0.96,1,90,1,1,1,0,726,0.856,4,1,0.03,1
22835,21,M,Centro,urbano,recurrente,1,0.16,1,71,1,1,1,1,794,0.179,1,27,0.92,67
22836,68,F,Sur,rural,recurrente,1,0.72,0,60,0,1,1,0,720,0.156,3,47,0.86,4
22837,67,M,Centro,urbano,recurrente,1,0.03,1,99,1,1,1,1,792,0.643,1,30,0.07,62
22838,36,F,Norte,rural,recurrente,0,0.84,0,51,1,0,1,0,839,0.376,2,30,0.53,74
22839,40,F,Norte,rural,recurrente,0,0.26,0,42,0,1,1,1,523,0.114,0,42,0.85,17
22840,53,M,Centro,urbano,recurrente,1,0.49,1,77,1,1,1,0,737,0.609,0,57,0.6,83
22841,37,F,Centro,urbano,nuevo,1,0.08,1,79,1,1,1,1,570,0.423,1,21,0.89,38
22842,25,M,Norte,urbano,recurrente,0,0.76,1,90,1,1,1,1,444,0.751,3,24,0.7,72
22843,25,F,Norte,urbano,nuevo,1,0.65,1,68,1,1,1,0,667,0.089,1,38,0.53,13
22844,59,F,Centro,urbano,recurrente,0,0.44,1,55,1,1,1,1,437,0.236,3,11,0.68,20
22845,33,M,Centro,urbano,recurrente,1,0.08,0,95,0,1,1,1,527,0.979,2,11,0.62,38
22846,64,M,Lima,urbano,recurrente,1,0.74,0,72,0,1,1,1,554,0.648,1,6,0.75,25
22847,56,M,Centro,urbano,recurrente,0,0.11,1,81,1,1,1,0,444,0.229,2,41,0.82,15
22848,50,M,Sur,urbano,nuevo,1,0.11,0,94,0,0,1,1,594,0.365,2,47,0.35,89
22849,24,F,Centro,urbano,nuevo,0,0.78,1,69,1,1,1,1,697,0.81,0,24,0.0,61
22850,43,M,Sur,urbano,recurrente,1,0.85,0,54,0,1,1,0,703,0.281,2,40,0.51,42
22851,41,M,Lima,urbano,nuevo,0,0.98,1,49,1,1,1,0,589,0.138,2,34,0.16,51
22852,41,M,Lima,urbano,nuevo,1,0.32,1,41,1,1,1,0,575,0.994,1,2,0.27,56
22853,26,M,Lima,urbano,recurrente,1,0.72,1,93,1,0,1,1,701,0.136,1,8,0.54,18
22854,44,F,Centro,rural,nuevo,1,0.69,0,13,0,1,1,0,400,0.636,5,32,0.14,65
22855,67,M,Lima,urbano,recurrente,1,0.86,1,66,1,1,1,0,795,0.827,1,55,0.64,70
22856,51,M,Lima,urbano,nuevo,1,0.08,1,93,1,0,1,0,327,0.972,0,55,0.21,42
22857,39,F,Sur,urbano,recurrente,0,0.82,1,5,1,1,1,0,465,0.037,0,11,0.36,88
22858,58,F,Centro,rural,nuevo,1,0.87,0,33,0,0,1,0,596,0.345,2,9,0.58,68
22859,32,M,Lima,rural,recurrente,1,0.06,1,1,1,1,1,0,422,0.664,2,57,0.02,20
22860,34,F,Sur,rural,nuevo,1,0.24,1,9,1,1,1,1,349,0.876,2,14,0.86,70
22861,32,F,Sur,urbano,nuevo,0,0.37,0,94,0,1,1,1,492,0.829,2,3,0.39,88
22862,35,M,Centro,rural,nuevo,0,0.35,1,9,1,0,1,1,726,0.66,4,39,0.11,21
22863,39,M,Norte,rural,recurrente,1,0.25,1,38,1,0,1,1,397,0.421,4,30,0.39,14
22864,48,M,Norte,rural,nuevo,1,0.25,1,18,1,1,1,0,783,0.485,6,21,0.99,74
22865,60,M,Centro,rural,nuevo,1,0.02,1,57,1,1,1,1,607,0.036,1,52,0.59,17
22866,61,M,Norte,rural,recurrente,1,0.63,1,96,1,1,1,1,744,0.19,0,17,0.5,51
22867,25,F,Lima,urbano,nuevo,0,0.48,1,72,1,1,1,0,742,0.447,1,26,0.5,78
22868,25,M,Lima,rural,nuevo,0,0.39,0,37,0,1,1,0,587,0.683,2,32,0.86,58
22869,26,F,Centro,urbano,recurrente,1,0.37,1,6,1,1,1,1,686,0.499,0,48,0.67,77
22870,43,F,Norte,urbano,recurrente,1,0.52,0,34,1,1,1,1,522,0.517,4,0,0.06,35
22871,23,F,Lima,urbano,recurrente,1,0.27,1,49,1,1,1,0,763,0.517,3,1,0.08,77
22872,57,M,Norte,urbano,nuevo,0,0.17,1,94,1,1,1,1,619,0.155,3,22,0.6,54
22873,53,F,Sur,rural,recurrente,0,0.42,1,65,1,1,1,0,775,0.099,3,38,0.95,35
22874,63,M,Sur,urbano,recurrente,0,0.31,1,87,1,1,1,0,782,0.343,1,26,0.72,84
22875,41,M,Centro,urbano,recurrente,1,0.6,1,0,1,1,1,1,624,0.567,1,20,0.53,67
22876,40,M,Sur,urbano,recurrente,1,0.8,0,88,0,1,1,1,406,0.072,2,17,0.54,51
22877,21,F,Sur,urbano,nuevo,0,0.42,0,40,0,1,1,0,331,0.811,1,13,0.98,29
22878,59,F,Norte,urbano,nuevo,0,0.7,1,95,1,0,1,0,499,0.125,4,3,0.08,47
22879,67,F,Sur,urbano,nuevo,0,0.76,1,53,1,1,1,0,580,0.352,1,56,0.84,10
22880,37,M,Centro,urbano,nuevo,1,0.11,1,37,1,1,1,0,659,0.164,0,54,0.69,19
22881,49,F,Sur,urbano,recurrente,1,0.86,1,10,1,1,1,0,303,0.18,1,35,0.33,55
22882,28,F,Lima,urbano,recurrente,0,0.18,1,40,1,0,1,1,347,0.346,3,12,0.41,37
22883,46,M,Centro,urbano,recurrente,1,0.08,0,38,0,1,1,1,592,0.202,2,22,0.85,75
22884,48,M,Centro,urbano,recurrente,0,0.82,0,54,0,1,1,0,842,0.362,2,52,0.76,49
22885,54,M,Centro,rural,recurrente,0,0.73,0,4,0,1,1,0,535,0.702,0,44,0.54,23
22886,46,F,Sur,urbano,nuevo,1,0.82,1,68,1,1,1,0,454,0.711,2,3,0.88,37
22887,33,M,Sur,urbano,recurrente,1,0.94,1,9,1,1,1,0,517,0.95,3,25,0.62,64
22888,64,F,Centro,rural,recurrente,0,0.9,1,16,1,0,1,0,661,0.05,1,14,0.46,59
22889,57,M,Norte,urbano,recurrente,1,0.4,1,44,1,1,1,0,366,0.301,3,9,0.81,10
22890,33,F,Centro,rural,recurrente,0,0.36,0,10,1,1,1,0,530,0.794,1,2,0.15,24
22891,58,F,Lima,urbano,recurrente,1,0.3,1,82,1,1,1,0,499,0.49,2,47,0.25,81
22892,45,F,Lima,urbano,recurrente,1,0.53,1,27,1,0,1,0,829,0.815,2,11,0.22,30
22893,67,F,Lima,urbano,nuevo,1,0.24,1,84,1,1,1,0,670,0.66,2,26,0.31,49
22894,43,M,Lima,rural,recurrente,0,0.33,0,83,0,1,1,0,351,0.669,7,58,0.14,27
22895,42,F,Centro,urbano,recurrente,1,0.02,0,50,0,1,1,0,799,0.27,3,27,0.34,14
22896,41,F,Centro,urbano,nuevo,1,0.87,1,18,1,1,1,0,793,0.173,1,32,0.83,71
22897,50,M,Centro,urbano,nuevo,1,0.39,0,95,0,0,1,0,546,0.055,0,31,0.25,0
22898,31,M,Centro,rural,recurrente,0,0.4,1,35,1,1,1,1,740,0.398,4,57,0.13,89
22899,24,M,Centro,urbano,nuevo,1,0.78,1,82,1,0,1,1,655,0.414,3,26,0.7,1
22900,53,F,Norte,urbano,recurrente,1,0.19,1,49,1,1,1,1,386,0.329,1,6,0.24,23
22901,67,F,Norte,urbano,nuevo,1,0.26,0,37,1,1,1,1,790,0.663,3,15,0.75,53
22902,32,M,Norte,urbano,nuevo,1,0.14,1,80,1,1,1,0,420,0.121,1,49,0.69,83
22903,29,M,Centro,urbano,recurrente,1,0.18,1,84,1,0,1,0,320,0.047,2,49,0.1,2
22904,52,M,Sur,rural,recurrente,0,0.33,0,6,1,1,1,0,607,0.281,4,3,0.57,27
22905,31,F,Centro,urbano,nuevo,0,0.35,1,84,1,1,1,0,600,0.782,3,20,0.11,15
22906,57,F,Lima,urbano,nuevo,1,0.02,1,66,1,1,1,1,795,0.439,0,54,0.45,54
22907,44,M,Centro,urbano,recurrente,1,0.2,0,91,0,1,1,1,491,0.159,0,7,0.44,49
22908,27,F,Lima,urbano,nuevo,0,0.11,1,33,1,1,1,0,614,0.105,0,2,0.36,82
22909,28,F,Norte,rural,nuevo,1,0.44,1,90,1,1,1,0,603,0.465,2,39,0.94,38
22910,53,M,Lima,urbano,recurrente,1,0.48,1,72,1,1,1,0,622,0.638,1,45,0.2,87
22911,45,F,Centro,rural,nuevo,1,0.43,1,0,1,1,1,1,718,0.857,4,18,0.34,47
22912,21,F,Sur,rural,nuevo,1,0.99,0,76,0,1,1,1,738,0.009,2,26,0.37,74
22913,23,M,Lima,rural,recurrente,0,0.59,0,100,1,1,1,0,314,0.268,2,45,0.5,61
22914,60,M,Sur,rural,recurrente,1,1.0,1,26,1,1,1,0,558,1.0,1,38,0.49,39
22915,48,M,Centro,rural,recurrente,0,0.66,1,84,1,1,1,0,451,0.361,3,14,0.87,26
22916,63,M,Centro,rural,recurrente,1,0.43,0,94,0,1,1,0,682,0.67,1,39,0.55,88
22917,53,M,Lima,rural,recurrente,1,0.17,1,46,1,1,1,0,770,0.542,4,19,0.44,78
22918,66,F,Lima,rural,recurrente,1,0.24,0,84,0,1,1,1,390,0.281,2,50,0.28,75
22919,21,F,Norte,rural,nuevo,0,0.39,0,76,0,1,1,0,498,0.68,5,24,0.34,2
22920,58,F,Sur,rural,recurrente,0,0.8,1,17,1,0,1,0,450,0.105,1,14,0.41,26
22921,47,M,Lima,urbano,recurrente,0,0.4,0,52,1,0,1,0,438,0.562,1,47,0.15,15
22922,58,M,Centro,rural,recurrente,0,0.76,1,86,1,1,1,0,545,0.259,1,5,0.55,82
22923,55,F,Lima,urbano,recurrente,1,0.88,1,56,1,1,1,0,470,0.423,3,40,0.59,87
22924,30,F,Centro,urbano,recurrente,0,0.34,1,62,1,1,1,1,816,0.572,2,11,0.83,65
22925,32,M,Norte,rural,recurrente,1,0.24,0,23,0,1,1,1,512,0.734,3,22,0.62,49
22926,30,M,Sur,rural,recurrente,0,0.2,0,42,0,1,1,1,349,0.313,4,52,0.1,7
22927,54,F,Sur,rural,recurrente,1,0.57,1,41,1,0,1,0,780,0.481,0,15,0.7,47
22928,44,F,Norte,rural,recurrente,1,0.7,1,38,1,1,1,0,783,0.651,1,1,0.54,38
22929,48,F,Lima,urbano,recurrente,1,0.99,0,40,1,1,1,0,678,0.278,3,38,0.81,73
22930,42,M,Sur,urbano,nuevo,0,0.57,1,75,1,1,1,1,522,0.416,1,42,0.4,76
22931,65,F,Norte,urbano,nuevo,1,0.53,1,15,1,1,1,1,507,0.667,1,38,0.46,56
22932,36,F,Norte,urbano,recurrente,1,0.66,0,96,1,1,1,1,453,0.291,3,21,0.1,62
22933,33,M,Norte,rural,nuevo,0,0.96,1,61,1,1,1,1,790,0.663,0,44,0.68,73
22934,56,F,Norte,rural,recurrente,0,0.69,0,29,1,1,1,0,659,0.552,2,18,0.28,73
22935,56,M,Norte,urbano,recurrente,0,0.38,1,44,1,1,1,0,375,0.46,3,26,0.93,9
22936,63,F,Centro,urbano,recurrente,1,0.12,0,89,1,1,1,0,342,0.658,1,4,0.81,88
22937,43,M,Lima,urbano,recurrente,0,0.83,1,48,1,1,1,0,316,0.552,2,41,0.7,24
22938,34,M,Sur,urbano,recurrente,1,0.09,1,32,1,1,1,1,530,0.763,1,19,0.89,23
22939,52,M,Norte,urbano,recurrente,0,0.68,0,34,0,0,1,0,437,0.692,2,57,0.19,57
22940,23,M,Centro,urbano,recurrente,0,0.02,0,68,1,1,1,0,449,0.762,1,14,0.29,74
22941,47,M,Lima,urbano,recurrente,0,0.92,1,5,1,1,1,0,330,0.622,3,48,0.68,10
22942,39,F,Lima,urbano,nuevo,1,0.68,1,23,1,0,1,0,676,0.97,1,16,0.18,51
22943,42,M,Centro,urbano,nuevo,1,0.71,0,29,0,1,1,0,799,0.747,4,57,0.73,59
22944,21,F,Norte,rural,recurrente,1,0.35,0,74,0,1,1,0,806,0.983,3,15,0.03,9
22945,25,M,Sur,rural,recurrente,1,0.89,0,36,0,1,1,0,560,0.076,1,23,0.37,69
22946,69,F,Norte,rural,recurrente,1,0.61,1,60,1,1,1,0,843,0.178,2,36,0.15,62
22947,53,F,Centro,rural,recurrente,1,0.45,1,75,1,1,1,0,576,0.484,6,24,0.91,24
22948,39,F,Norte,urbano,recurrente,0,0.17,1,18,1,1,1,0,837,0.668,2,47,0.28,24
22949,56,M,Sur,urbano,recurrente,0,0.31,1,17,1,1,1,0,447,0.377,1,3,0.68,67
22950,26,F,Centro,rural,recurrente,1,0.29,1,89,1,0,1,0,503,0.935,1,26,0.19,16
22951,35,F,Norte,rural,nuevo,0,0.18,1,8,1,0,1,0,731,0.622,3,39,0.52,47
22952,56,M,Lima,urbano,nuevo,1,0.77,1,48,1,1,1,0,604,0.135,0,1,0.24,82
22953,53,F,Centro,urbano,recurrente,1,0.75,0,23,0,1,1,0,560,0.595,2,31,0.6,18
22954,44,F,Lima,urbano,recurrente,0,0.23,1,57,1,0,1,1,700,0.558,2,23,0.7,5
22955,47,M,Sur,urbano,nuevo,1,0.56,1,96,1,1,1,0,615,0.482,0,44,0.81,54
22956,69,M,Sur,urbano,recurrente,1,0.48,1,17,1,1,1,1,346,0.821,3,54,0.22,30
22957,31,M,Norte,urbano,nuevo,0,0.16,1,84,1,0,1,0,482,0.675,1,21,0.19,4
22958,69,M,Lima,rural,recurrente,1,0.44,1,23,1,1,1,1,317,0.786,2,45,0.61,79
22959,43,F,Lima,rural,recurrente,0,0.19,0,92,0,1,1,1,661,0.423,3,13,0.65,22
22960,53,F,Norte,urbano,recurrente,1,0.12,1,70,1,0,1,0,684,0.153,3,36,0.95,83
22961,61,M,Sur,urbano,recurrente,0,0.1,1,97,1,1,1,1,722,0.407,1,22,0.45,76
22962,66,F,Lima,urbano,recurrente,0,0.15,0,91,0,1,1,0,773,0.635,2,33,0.77,11
22963,67,F,Lima,urbano,recurrente,1,0.63,0,58,1,1,1,0,840,0.445,2,10,0.56,57
22964,49,M,Norte,urbano,recurrente,0,0.23,1,74,1,1,1,1,546,0.315,1,45,0.15,64
22965,51,F,Sur,urbano,recurrente,0,0.98,1,74,1,1,1,0,785,0.18,1,21,0.77,67
22966,21,F,Norte,rural,recurrente,1,0.5,0,74,0,1,1,0,636,0.313,4,56,0.26,2
22967,54,M,Lima,urbano,recurrente,1,0.2,1,69,1,1,1,0,450,0.116,2,41,0.44,52
22968,38,F,Norte,rural,nuevo,0,0.04,1,34,1,0,1,0,319,0.243,4,46,0.44,29
22969,38,M,Norte,rural,recurrente,0,0.3,1,57,1,1,1,1,815,0.419,1,36,0.17,66
22970,26,F,Sur,urbano,nuevo,0,0.76,1,49,1,1,1,0,520,0.215,2,32,0.6,34
22971,60,F,Norte,urbano,nuevo,1,0.04,1,0,1,1,1,0,578,0.573,3,41,0.33,84
22972,21,M,Centro,urbano,recurrente,1,0.73,1,63,1,1,1,0,305,0.707,1,12,0.87,84
22973,67,F,Centro,rural,recurrente,1,0.01,1,65,1,1,1,0,808,0.036,4,22,0.01,64
22974,62,M,Centro,rural,recurrente,1,0.39,1,32,1,1,1,1,304,0.782,3,15,0.05,2
22975,50,M,Lima,urbano,recurrente,0,0.87,0,1,1,1,1,1,672,0.676,3,43,0.76,28
22976,24,M,Lima,urbano,nuevo,0,0.77,1,90,1,1,1,0,496,0.615,1,42,0.95,31
22977,52,F,Sur,urbano,recurrente,0,0.7,1,69,1,1,1,1,809,0.105,4,40,0.79,52
22978,30,F,Norte,urbano,recurrente,1,0.2,1,88,1,1,1,0,322,0.483,5,2,0.58,45
22979,63,M,Sur,rural,recurrente,1,0.69,1,20,1,0,1,1,770,0.901,0,0,0.91,30
22980,25,M,Norte,rural,recurrente,1,0.95,0,2,1,0,1,0,734,0.799,1,2,0.18,45
22981,29,M,Sur,rural,nuevo,0,0.9,0,29,1,1,1,0,822,0.941,2,4,0.58,65
22982,25,F,Norte,urbano,nuevo,1,0.36,0,27,1,0,1,1,546,0.447,3,38,0.84,27
22983,31,M,Centro,urbano,recurrente,1,0.67,1,3,1,0,1,1,406,0.074,1,12,0.19,88
22984,55,F,Sur,rural,nuevo,1,0.76,1,97,1,1,1,1,846,0.191,2,18,0.41,41
22985,47,M,Norte,urbano,nuevo,1,0.63,1,99,1,1,1,0,378,0.397,0,2,0.52,47
22986,24,F,Centro,urbano,nuevo,1,0.39,0,70,1,0,1,1,312,0.105,1,7,0.89,70
22987,30,F,Lima,urbano,nuevo,0,0.26,0,99,0,0,1,0,783,0.207,2,23,0.85,72
22988,59,F,Norte,urbano,recurrente,0,0.87,0,2,1,1,1,1,492,0.071,1,53,0.17,40
22989,53,F,Norte,urbano,nuevo,1,0.35,1,90,1,1,1,1,475,0.247,3,5,0.78,33
22990,58,F,Norte,urbano,recurrente,0,0.94,1,21,1,1,1,0,397,0.586,2,38,0.64,22
22991,28,F,Sur,urbano,recurrente,1,0.76,1,28,1,1,1,1,651,0.992,2,34,0.05,53
22992,69,M,Lima,urbano,recurrente,0,0.59,1,89,1,0,1,0,521,0.615,5,30,0.75,24
22993,44,M,Sur,urbano,nuevo,1,0.88,1,61,1,0,1,0,576,0.094,0,36,0.47,38
22994,59,M,Lima,urbano,recurrente,1,0.48,1,51,1,1,1,1,505,0.204,2,30,0.8,7
22995,53,F,Sur,rural,nuevo,1,0.86,0,35,0,1,1,0,722,0.236,2,55,0.82,36
22996,61,F,Norte,urbano,recurrente,1,0.41,1,70,1,1,1,0,448,0.04,2,26,0.32,66
22997,63,F,Norte,urbano,nuevo,0,0.78,1,100,1,1,1,1,833,0.938,1,35,0.95,33
22998,39,M,Sur,urbano,recurrente,1,0.87,0,19,0,1,1,0,376,0.644,0,35,0.35,81
22999,22,F,Norte,rural,recurrente,0,0.12,1,56,1,0,1,0,403,0.54,1,52,0.17,12
23000,31,M,Sur,urbano,recurrente,1,0.75,0,63,0,1,1,0,619,0.075,0,13,0.78,47
